station,cast,rosette,lat,lon,pressure,temp,sal,ctd_oxy,ctd_chl,theta,sigma,oxy_um,dic,alk,ph,po4_um,no23_um,sio4_um,LLN,LLP,PC,PN,PP,PSi,chl_ug,phaeo_ug,het_abund,pro_abund,syn_abund,euk_abund,cruise
55,1,5,22.261,157.064,99.6,21.599,35.195,209.9,0.7814,21.58,24.4846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
55,1,4,22.261,157.064,99.5,21.598,35.194,209.7,0.7788,21.579,24.4841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
55,1,3,22.261,157.064,124.9,20.499,35.07,196.1,0.781,20.476,24.6901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
55,1,2,22.261,157.064,125.9,20.545,35.073,196.3,0.7947,20.521,24.6801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
55,1,1,22.261,157.064,125.2,20.506,35.07,196.1,0.7884,20.482,24.6882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
56,1,23,22.201,156.972,5.2,23.56,35.148,213.2,0.1768,23.559,23.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
56,1,22,22.201,156.972,4.9,23.573,35.147,213.1,0.1818,23.572,23.8805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
56,1,21,22.201,156.972,4.5,23.573,35.147,213.1,0.1818,23.572,23.8804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
56,1,20,22.201,156.972,5,23.564,35.148,213.1,0.1766,23.563,23.8839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
56,1,19,22.201,156.972,15.7,23.355,35.133,214.1,0.1762,23.352,23.9342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
56,1,18,22.201,156.972,15,23.358,35.134,214.1,0.1805,23.355,23.934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
56,1,17,22.201,156.972,26.2,22.992,35.114,215.6,0.2097,22.987,24.0255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
56,1,16,22.201,156.972,26.2,22.992,35.114,215.6,0.2097,22.987,24.0255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
56,1,15,22.201,156.972,26.1,22.993,35.114,215.6,0.21,22.988,24.0252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
56,1,14,22.201,156.972,26.1,22.993,35.114,215.6,0.21,22.988,24.0252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
56,1,13,22.201,156.972,25.4,22.995,35.114,215.5,0.2079,22.99,24.0246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
56,1,12,22.201,156.972,50.3,22.789,35.139,215.9,0.2816,22.779,24.1042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
56,1,11,22.201,156.972,75,22.187,35.18,211.4,0.4457,22.172,24.3077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
56,1,10,22.201,156.972,75.2,22.164,35.181,211.3,0.4566,22.149,24.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
56,1,9,22.201,156.972,101.2,21.224,35.174,208.4,0.9633,21.204,24.5719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
56,1,8,22.201,156.972,100.8,21.236,35.175,208.4,0.9737,21.217,24.5694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
56,1,7,22.201,156.972,106.1,21.072,35.159,206.6,1.0419,21.052,24.6023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
56,1,6,22.201,156.972,104.3,21.145,35.166,207.6,0.9953,21.125,24.5876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
56,1,5,22.201,156.972,105.8,21.092,35.161,206.9,1.0409,21.072,24.5983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
56,1,4,22.201,156.972,105.1,21.127,35.165,207.3,1.0289,21.107,24.5918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
56,1,3,22.201,156.972,125.2,19.733,35.04,203.1,0.5324,19.71,24.8696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
56,1,2,22.201,156.972,155.4,18.345,34.853,196.9,0.2534,18.318,25.0818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
56,1,1,22.201,156.972,251.4,13.265,34.28,196.4,0.0736,13.23,25.7895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
57,1,12,22.307,157.093,117.1,21.226,35.118,198.6,0.9431,21.203,24.5296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
57,1,11,22.307,157.093,117,21.232,35.118,198.7,0.9401,21.209,24.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
57,1,10,22.307,157.093,116.3,21.272,35.122,199.3,0.9205,21.25,24.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
57,1,9,22.307,157.093,117.6,21.201,35.116,198.3,0.9561,21.178,24.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
57,1,8,22.307,157.093,116.8,21.24,35.119,198.8,0.9359,21.217,24.5265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
57,1,7,22.307,157.093,117.2,21.221,35.117,198.6,0.9456,21.198,24.5302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
57,1,6,22.307,157.093,117,21.231,35.118,198.7,0.9404,21.208,24.5282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
57,1,5,22.307,157.093,117.3,21.213,35.117,198.5,0.95,21.19,24.5324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
57,1,4,22.307,157.093,117.1,21.226,35.118,198.6,0.9431,21.203,24.5296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
57,1,3,22.307,157.093,117.3,21.216,35.117,198.5,0.948,21.193,24.5316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
57,1,2,22.307,157.093,117.2,21.221,35.117,198.6,0.9456,21.198,24.5302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
57,1,1,22.307,157.093,117.7,21.198,35.115,198.3,0.9573,21.175,24.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
58,1,6,22.255,157.085,4.9,23.642,35.121,213.1,0.1741,23.641,23.8405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
58,1,5,22.255,157.085,15,23.556,35.132,213.6,0.1839,23.553,23.8747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
58,1,4,22.255,157.085,51.3,22.834,35.127,216.1,0.3048,22.824,24.0823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
58,1,3,22.255,157.085,111.8,21.04,35.108,198.1,1.0045,21.019,24.5725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
58,1,2,22.255,157.085,111.7,21.043,35.108,198.1,1.0014,21.022,24.5716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
58,1,1,22.255,157.085,249.4,12.784,34.233,191.3,0.0757,12.75,25.8488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
59,1,20,22.312,157.088,5.5,23.497,35.095,213.9,0.2084,23.496,23.8633,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05,0.32,19.58,NA,NA,NA,NA,NA,NA,NA,FK
59,1,19,22.312,157.088,5.2,23.498,35.094,213.8,0.2109,23.497,23.8623,NA,NA,NA,NA,0.01,0.04,NA,NA,NA,NA,NA,NA,NA,0.11,0.11,4.003,1.569,0.02,0.012,FK
59,1,18,22.312,157.088,25.6,23.36,35.101,214.6,0.2311,23.355,23.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
59,1,17,22.312,157.088,26.1,23.349,35.101,214.8,0.2337,23.344,23.9123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
59,1,16,22.312,157.088,26.4,23.322,35.101,214.9,0.2376,23.317,23.9201,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,0.34,18.51,NA,NA,NA,NA,NA,NA,NA,FK
59,1,15,22.312,157.088,26.5,23.318,35.101,215,0.2382,23.313,23.9213,NA,NA,NA,NA,0.01,0.05,NA,NA,NA,NA,NA,NA,NA,0.13,0.13,4.139,1.657,0.022,0.011,FK
59,1,14,22.312,157.088,45,22.843,35.126,215.9,0.2957,22.834,24.0785,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91,0.3,14.41,NA,NA,NA,NA,NA,NA,NA,FK
59,1,13,22.312,157.088,45.6,22.842,35.126,216,0.3046,22.833,24.0789,NA,NA,NA,NA,0.01,0.04,NA,NA,NA,NA,NA,NA,NA,0.14,0.14,4.438,1.966,0.025,0.008,FK
59,1,12,22.312,157.088,74.4,22.72,35.137,215.3,0.422,22.705,24.1238,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77,0.3,14.35,NA,NA,NA,NA,NA,NA,NA,FK
59,1,11,22.312,157.088,74.1,22.729,35.136,215.3,0.4138,22.714,24.1205,NA,NA,NA,NA,0.02,0.05,NA,NA,NA,NA,NA,NA,NA,0.24,0.29,4.306,1.802,0.019,0.008,FK
59,1,10,22.312,157.088,99.4,21.625,35.141,203.3,1.1327,21.606,24.4364,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86,0.32,15.73,NA,NA,NA,NA,NA,NA,NA,FK
59,1,9,22.312,157.088,100.3,21.605,35.14,203,1.1508,21.585,24.4412,NA,NA,NA,NA,0.12,0.11,NA,NA,NA,NA,NA,NA,NA,0.36,0.78,4.334,0.663,NA,0.036,FK
59,1,8,22.312,157.088,108.3,21.413,35.139,202.1,0.9785,21.392,24.4938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
59,1,7,22.312,157.088,108.2,21.417,35.139,202.1,0.9787,21.396,24.4927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
59,1,6,22.312,157.088,126.2,20.222,35.025,191.7,0.5744,20.198,24.7296,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,0.19,8.45,NA,NA,NA,NA,NA,NA,NA,FK
59,1,5,22.312,157.088,124.9,20.284,35.029,191.6,0.5816,20.261,24.7161,NA,NA,NA,NA,2.05,0.23,NA,NA,NA,NA,NA,NA,NA,0.12,0.47,2.635,0.326,NA,0.011,FK
59,1,4,22.312,157.088,151.6,19.092,34.918,194.6,0.2945,19.065,24.9431,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,0.14,5.58,NA,NA,NA,NA,NA,NA,NA,FK
59,1,3,22.312,157.088,150.3,19.203,34.93,194.4,0.3072,19.176,24.9238,NA,NA,NA,NA,2.51,0.25,NA,NA,NA,NA,NA,NA,NA,0.06,0.18,2.351,0.098,NA,0.004,FK
59,1,2,22.312,157.088,174.4,18.001,34.824,199.3,0.2305,17.971,25.1454,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,0.14,6.15,NA,NA,NA,NA,NA,NA,NA,FK
59,1,1,22.312,157.088,175.2,17.989,34.823,199.3,0.2303,17.959,25.1476,NA,NA,NA,NA,3.03,0.28,NA,NA,NA,NA,NA,NA,NA,0.05,0.14,2.194,0.062,NA,0.003,FK
60,1,16,22.171,156.985,6.1,23.435,35.093,213.8,0.2155,23.434,23.8799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
60,1,15,22.171,156.985,5.1,23.433,35.093,213.7,0.2146,23.432,23.8805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
60,1,14,22.171,156.985,14.7,23.362,35.094,214.1,0.2164,23.359,23.9025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
60,1,13,22.171,156.985,15,23.338,35.094,214.2,0.217,23.335,23.9095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
60,1,12,22.171,156.985,24.9,22.968,35.097,216.3,0.2718,22.963,24.0194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
60,1,11,22.171,156.985,25.6,22.969,35.098,216.3,0.2662,22.964,24.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
60,1,10,22.171,156.985,25.4,22.968,35.097,216.3,0.2678,22.963,24.0195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
60,1,9,22.171,156.985,24.7,22.968,35.097,216.3,0.2745,22.963,24.0194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
60,1,8,22.171,156.985,25.2,22.968,35.097,216.3,0.2691,22.963,24.0195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
60,1,7,22.171,156.985,25,22.968,35.097,216.3,0.2713,22.963,24.0194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
60,1,6,22.171,156.985,49.4,22.84,35.122,215.7,0.3302,22.83,24.0766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
60,1,5,22.171,156.985,100.4,21.052,35.146,203.6,0.9488,21.033,24.5975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
60,1,4,22.171,156.985,100.6,21.04,35.145,203.6,0.9426,21.021,24.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
60,1,3,22.171,156.985,126.7,19.233,34.961,198,0.368,19.21,24.9387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
60,1,2,22.171,156.985,249.8,13.199,34.268,194.4,0.0778,13.164,25.7934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
60,1,1,22.171,156.985,250.7,13.131,34.262,193.9,0.0803,13.096,25.8025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
61,1,16,22.168,157.032,25.2,23.285,35.109,214.7,0.2147,23.28,23.9369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
61,1,15,22.168,157.032,25.7,23.267,35.109,214.8,0.2195,23.262,23.9421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
61,1,14,22.168,157.032,25.3,23.281,35.109,214.8,0.2157,23.276,23.9381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
61,1,13,22.168,157.032,25.9,23.26,35.109,214.9,0.2215,23.255,23.9442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
61,1,12,22.168,157.032,25.6,23.271,35.109,214.8,0.2185,23.266,23.941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
61,1,11,22.168,157.032,25.2,23.285,35.109,214.7,0.2146,23.28,23.9369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
61,1,10,22.168,157.032,25.4,23.276,35.109,214.8,0.2171,23.271,23.9395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
61,1,9,22.168,157.032,24.7,23.303,35.109,214.4,0.2073,23.298,23.9316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
61,1,8,22.168,157.032,125.2,20.509,35.116,204.5,0.5822,20.485,24.7225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
61,1,7,22.168,157.032,125.3,20.505,35.116,204.5,0.5829,20.481,24.7236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
61,1,6,22.168,157.032,125.8,20.484,35.114,204.3,0.5868,20.46,24.7277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
61,1,5,22.168,157.032,125,20.515,35.117,204.6,0.5806,20.491,24.7216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
61,1,4,22.168,157.032,124.5,20.532,35.12,205,0.5658,20.509,24.7193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
61,1,3,22.168,157.032,125.3,20.502,35.116,204.5,0.5833,20.478,24.7244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
61,1,2,22.168,157.032,124.8,20.521,35.118,204.7,0.5755,20.497,24.7208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
61,1,1,22.168,157.032,125.1,20.511,35.117,204.6,0.5817,20.487,24.7227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
62,1,24,22.189,157.059,5.3,23.36,35.094,213.9,0.1959,23.359,23.9025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
62,1,23,22.189,157.059,15.5,23.353,35.094,214,0.203,23.35,23.9052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
62,1,22,22.189,157.059,25,23.004,35.115,215.9,0.2442,22.999,24.0227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
62,1,21,22.189,157.059,24.9,23.01,35.114,215.9,0.2414,23.005,24.0202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
62,1,20,22.189,157.059,25.1,22.998,35.115,215.9,0.2441,22.993,24.0245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
62,1,19,22.189,157.059,25.3,22.991,35.116,216,0.244,22.986,24.0273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
62,1,18,22.189,157.059,25.7,22.972,35.116,216,0.2436,22.967,24.0328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
62,1,17,22.189,157.059,25.5,22.981,35.116,216,0.2438,22.976,24.0301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
62,1,16,22.189,157.059,25.7,22.974,35.116,216,0.2437,22.969,24.0322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
62,1,15,22.189,157.059,25.2,22.995,35.115,215.9,0.244,22.99,24.0253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
62,1,14,22.189,157.059,24.6,23.02,35.113,215.8,0.237,23.015,24.0166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
62,1,13,22.189,157.059,24.4,23.029,35.112,215.7,0.2326,23.024,24.0132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
62,1,12,22.189,157.059,24.9,23.008,35.115,215.9,0.2424,23.003,24.0216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
62,1,11,22.189,157.059,50.1,22.779,35.132,215.6,0.2982,22.769,24.1017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
62,1,10,22.189,157.059,98.2,21.435,35.152,203.6,0.9096,21.416,24.4971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
62,1,9,22.189,157.059,98.1,21.437,35.152,203.6,0.9078,21.418,24.4966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
62,1,8,22.189,157.059,97.4,21.432,35.152,203.6,0.8968,21.413,24.4979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
62,1,7,22.189,157.059,98.6,21.428,35.151,203.6,0.9164,21.409,24.4983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
62,1,6,22.189,157.059,98.5,21.429,35.151,203.6,0.9155,21.41,24.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
62,1,5,22.189,157.059,98.6,21.427,35.151,203.6,0.9171,21.408,24.4986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
62,1,4,22.189,157.059,97.7,21.436,35.152,203.6,0.9016,21.417,24.4968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
62,1,3,22.189,157.059,98.5,21.43,35.152,203.6,0.9144,21.411,24.4985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
62,1,2,22.189,157.059,125,20.039,35.04,197.8,0.5151,20.016,24.7893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
62,1,1,22.189,157.059,249.9,12.849,34.241,193.5,0.0702,12.815,25.8422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
63,1,8,22.201,156.675,5.6,23.365,35.188,214.7,0.1218,23.364,23.9723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
63,1,7,22.201,156.675,15.1,23.309,35.188,215.1,0.1363,23.306,23.9892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
63,1,6,22.201,156.675,50.4,22.51,35.206,219.3,0.2366,22.5,24.2347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
63,1,5,22.201,156.675,50.5,22.51,35.206,219.3,0.2376,22.5,24.2347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
63,1,4,22.201,156.675,110.4,19.839,35.062,206.3,0.8798,19.819,24.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
63,1,3,22.201,156.675,110.1,19.866,35.065,206.5,0.8971,19.846,24.8532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
63,1,2,22.201,156.675,249.2,13,34.256,201.1,0.0752,12.966,25.8239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
63,1,1,22.201,156.675,249.9,13.012,34.257,201.1,0.0752,12.978,25.8223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
64,1,24,22.133,157.074,4.7,23.621,35.064,213.6,0.1703,23.62,23.8035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
64,1,23,22.133,157.074,15.8,23.476,35.075,214.6,0.1819,23.473,23.8549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
64,1,22,22.133,157.074,25.4,23.171,35.102,216,0.2037,23.166,23.9646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FK
