"cruise","station","cast","rosette","pressure","temp","sal","theta","dic","alk","ph","oxy_um","het_abund","pro_abund","syn_abund","euk_abund"
"MC","L1",3,4,125.1,16.473,34.696,16.453,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",3,3,125.2,16.469,34.695,16.449,NA,NA,NA,NA,2.425,0.34,0,0.015
"MC","L1",3,2,151,15.413,34.548,15.39,NA,NA,NA,NA,1.761,0.05,0,0.003
"MC","L1",3,1,174.7,14.626,34.45,14.6,NA,NA,NA,NA,1.63,0.007,0,0
"MC","L1",4,15,14.8,26.148,35.395,26.145,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",4,14,14.8,26.148,35.395,26.145,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",4,13,14.9,26.148,35.395,26.145,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",4,12,14.8,26.148,35.395,26.145,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",4,11,14.4,26.147,35.395,26.144,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",4,10,14.1,26.147,35.395,26.144,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",4,9,14.2,26.147,35.395,26.144,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",4,8,15,26.148,35.395,26.145,2021.5,2327,8.052,NA,4.592,1.961,0.011,0.007
"MC","L1",4,7,101.1,17.704,34.857,17.687,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",4,6,101.1,17.704,34.857,17.687,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",4,5,101.3,17.698,34.857,17.681,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",4,4,102,17.663,34.853,17.646,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",4,3,101.6,17.683,34.855,17.666,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",4,2,101.6,17.683,34.855,17.666,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",4,1,101.3,17.698,34.857,17.681,NA,NA,NA,NA,4.979,0.908,0.004,0.05
"MC","L1",5,12,14.9,26.143,35.393,26.14,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",5,11,14.2,26.143,35.393,26.14,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",5,10,14.7,26.143,35.393,26.14,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",5,9,15.1,26.143,35.393,26.14,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",5,8,14.7,26.143,35.393,26.14,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",5,7,14.9,26.143,35.393,26.14,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",5,6,700.1,4.739,34.149,4.684,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",5,5,699.4,4.741,34.148,4.686,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",5,4,699.4,4.742,34.148,4.687,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",5,3,699.7,4.74,34.149,4.685,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",5,2,699.5,4.741,34.149,4.686,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",5,1,699.5,4.741,34.149,4.686,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",6,23,5.7,26.151,35.392,26.15,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",6,22,14.5,26.15,35.391,26.147,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",6,21,15,26.15,35.391,26.147,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",6,20,14.6,26.15,35.391,26.147,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",6,19,15.2,26.15,35.391,26.147,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",6,18,15.4,26.149,35.391,26.146,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",6,17,14.8,26.15,35.391,26.147,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",6,16,44.6,25.888,35.366,25.878,2019.5,2326,8.052,NA,4.47,2.096,0.01,0.008
"MC","L1",6,15,75.2,19.885,35.026,19.871,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",6,14,100.2,18.142,34.903,18.125,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",6,13,109.4,17.67,34.855,17.652,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",6,12,109.4,17.67,34.855,17.652,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",6,11,109.2,17.68,34.856,17.662,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",6,10,109,17.697,34.858,17.679,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",6,9,109.4,17.673,34.855,17.655,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",6,8,108.6,17.709,34.859,17.691,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",6,7,108.4,17.718,34.86,17.7,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",6,6,109.3,17.676,34.855,17.658,NA,NA,NA,NA,5.112,0.806,0.007,0.052
"MC","L1",6,5,124.2,17.047,34.774,17.027,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",6,4,150.1,15.808,34.596,15.785,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",6,3,175.5,14.922,34.483,14.896,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",6,2,250,12.551,34.253,12.518,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",6,1,400.5,8.88,34.078,8.837,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",7,24,15,26.136,35.393,26.133,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",7,23,14.9,26.136,35.393,26.133,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",7,22,14.9,26.136,35.393,26.133,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",7,21,15,26.136,35.393,26.133,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",7,20,14.3,26.136,35.393,26.133,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",7,19,15,26.136,35.393,26.133,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",7,18,14.9,26.136,35.393,26.133,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",7,17,14.3,26.136,35.393,26.133,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",7,16,15.4,26.136,35.393,26.133,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",7,15,15.1,26.136,35.393,26.133,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",7,14,14.2,26.136,35.393,26.133,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",7,13,14.8,26.136,35.393,26.133,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",7,12,14.7,26.136,35.393,26.133,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",7,11,15.2,26.136,35.393,26.133,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",7,10,15.3,26.136,35.393,26.133,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",7,9,15.1,26.136,35.393,26.133,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",7,8,15.2,26.136,35.393,26.133,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",7,7,15.5,26.136,35.394,26.133,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",7,6,14.6,26.136,35.393,26.133,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",7,5,15.4,26.136,35.393,26.133,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",7,4,15.1,26.136,35.393,26.133,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",7,3,14.6,26.136,35.393,26.133,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",7,2,14.8,26.136,35.393,26.133,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",7,1,14.8,26.136,35.393,26.133,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",8,24,14.8,26.178,35.394,26.175,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",8,23,14.6,26.178,35.394,26.175,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",8,22,14.9,26.178,35.394,26.175,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",8,21,14.6,26.178,35.394,26.175,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",8,20,15.2,26.178,35.394,26.175,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",8,19,14.8,26.178,35.394,26.175,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",8,18,15,26.178,35.394,26.175,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",8,17,14.9,26.178,35.394,26.175,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",8,16,14.8,26.178,35.394,26.175,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",8,15,14.4,26.177,35.394,26.174,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",8,14,14.7,26.178,35.394,26.175,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",8,13,14.7,26.178,35.394,26.175,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",8,12,14.2,26.177,35.394,26.174,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",8,11,15.2,26.178,35.394,26.175,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",8,10,14.8,26.178,35.394,26.175,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",8,9,14.6,26.178,35.394,26.175,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",8,8,15.2,26.178,35.394,26.175,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",8,7,14.8,26.178,35.394,26.175,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",8,6,15.2,26.178,35.394,26.175,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",8,5,15.2,26.178,35.394,26.175,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",8,4,15.1,26.178,35.394,26.175,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",8,3,14.6,26.178,35.394,26.175,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",8,2,15,26.178,35.394,26.175,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",8,1,14.9,26.178,35.394,26.175,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",9,23,5.5,26.216,35.394,26.215,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",9,22,15.1,26.177,35.396,26.174,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",9,21,15.4,26.175,35.396,26.172,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",9,20,15,26.177,35.396,26.174,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",9,19,15.2,26.176,35.396,26.173,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",9,18,14.6,26.177,35.396,26.174,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",9,17,14.8,26.177,35.396,26.174,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",9,16,14.8,26.177,35.396,26.174,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",9,15,14.4,26.178,35.396,26.175,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",9,14,14.6,26.177,35.396,26.174,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",9,13,15,26.177,35.396,26.174,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",9,12,14.8,26.177,35.396,26.174,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",9,11,14.4,26.178,35.396,26.175,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",9,10,14.4,26.178,35.396,26.175,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",9,9,15.1,26.177,35.396,26.174,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",9,8,14.8,26.177,35.396,26.174,2021.5,2331,8.05,NA,4.435,1.77,0.011,0.006
"MC","L1",9,7,101.1,17.692,34.857,17.675,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",9,6,102.4,17.602,34.844,17.585,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",9,5,101.8,17.664,34.854,17.647,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",9,4,102,17.651,34.853,17.634,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",9,3,101.5,17.677,34.855,17.66,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",9,2,101.4,17.68,34.856,17.663,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",9,1,102.2,17.628,34.849,17.611,NA,NA,NA,NA,5.127,0.678,0.006,0.047
"MC","L1",10,23,15.3,26.254,35.393,26.251,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",10,22,14.9,26.256,35.393,26.253,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",10,21,14.8,26.256,35.393,26.253,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",10,20,14.9,26.255,35.393,26.252,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",10,19,15.4,26.253,35.393,26.25,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",10,18,14.9,26.255,35.393,26.252,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",10,17,15.2,26.254,35.393,26.251,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",10,16,15.3,26.254,35.393,26.251,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",10,15,15.2,26.254,35.393,26.251,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",10,14,14.6,26.258,35.393,26.255,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",10,13,14.8,26.256,35.393,26.253,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",10,12,14.4,26.259,35.393,26.256,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",10,11,15.1,26.255,35.393,26.252,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",10,10,15,26.255,35.393,26.252,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",10,9,14.6,26.258,35.393,26.255,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",10,8,14.3,26.26,35.393,26.257,2020.4,2329,8.053,NA,4.216,1.856,0.011,0.005
"MC","L1",10,7,106,17.448,34.827,17.43,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",10,6,106.3,17.411,34.823,17.393,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",10,5,105.8,17.455,34.828,17.437,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",10,4,106.5,17.386,34.82,17.368,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",10,3,105.5,17.47,34.829,17.452,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",10,2,105.3,17.476,34.83,17.458,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",10,1,105.8,17.454,34.828,17.436,NA,NA,NA,NA,4.543,0.491,0.003,0.036
"MC","L1",11,24,15.7,26.241,35.388,26.237,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",11,23,15.4,26.245,35.387,26.242,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",11,22,15.3,26.246,35.387,26.243,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",11,21,15.4,26.245,35.387,26.242,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",11,20,15.6,26.242,35.388,26.238,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",11,19,15.3,26.246,35.387,26.243,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",11,18,15,26.25,35.387,26.247,2019.4,2330,8.055,NA,4.261,1.87,0.009,0.006
"MC","L1",11,17,57.9,22.076,35.144,22.065,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",11,16,57.5,22.077,35.144,22.066,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",11,15,93.9,17.653,34.854,17.637,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",11,14,93.1,17.667,34.855,17.651,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",11,13,92.9,17.674,34.855,17.658,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",11,12,93.4,17.663,34.855,17.647,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",11,11,93.3,17.664,34.855,17.648,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",11,10,93.9,17.652,34.854,17.636,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",11,9,93.5,17.66,34.854,17.644,NA,NA,NA,NA,4.936,0.665,0.005,0.05
"MC","L1",11,8,98.1,17.176,34.792,17.16,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",11,7,98,17.177,34.792,17.161,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",11,6,118.7,16.473,34.692,16.454,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",11,5,118.3,16.474,34.692,16.455,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",11,4,175.6,14.588,34.44,14.562,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",11,3,175.7,14.588,34.44,14.562,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",11,2,250.3,12.014,34.225,11.982,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",11,1,250.6,12.011,34.225,11.978,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",12,24,5.1,26.241,35.396,26.24,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",12,23,5,26.241,35.396,26.24,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",12,22,15.4,26.237,35.397,26.234,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",12,21,15.5,26.236,35.397,26.233,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",12,20,15.2,26.238,35.397,26.235,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",12,19,14.5,26.239,35.397,26.236,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",12,18,15,26.238,35.397,26.235,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",12,17,14.9,26.238,35.397,26.235,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",12,16,15.1,26.238,35.397,26.235,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",12,15,15.3,26.237,35.397,26.234,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",12,14,15.6,26.236,35.397,26.232,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",12,13,14.9,26.238,35.397,26.235,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",12,12,15.1,26.238,35.397,26.235,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",12,11,14.9,26.238,35.397,26.235,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",12,10,15.1,26.238,35.397,26.235,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",12,9,15.6,26.236,35.397,26.233,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",12,8,14.7,26.239,35.397,26.236,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",12,7,15.3,26.237,35.397,26.234,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",12,6,15.6,26.236,35.397,26.233,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",12,5,15.4,26.237,35.397,26.234,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",12,4,15.4,26.237,35.397,26.234,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",12,3,15.2,26.238,35.397,26.235,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",12,2,45.1,24.605,35.276,24.595,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",12,1,45.1,24.605,35.276,24.595,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",13,22,15.4,26.202,35.396,26.199,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",13,21,15.2,26.204,35.396,26.201,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",13,20,15.8,26.2,35.395,26.196,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",13,19,14.9,26.205,35.396,26.202,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",13,18,15.2,26.203,35.396,26.2,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",13,17,15.1,26.204,35.396,26.201,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",13,16,14.9,26.205,35.396,26.202,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",13,15,15.2,26.204,35.396,26.201,2020.5,2328,8.058,NA,4.167,2.269,0.011,0.007
"MC","L1",13,14,111,17.716,34.859,17.697,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",13,13,110.8,17.731,34.86,17.712,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",13,12,110.2,17.77,34.865,17.751,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",13,11,110.5,17.749,34.862,17.73,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",13,10,110.8,17.731,34.86,17.712,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",13,9,110.5,17.752,34.863,17.733,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",13,8,110.6,17.747,34.862,17.728,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",13,7,110,17.782,34.866,17.763,NA,NA,NA,NA,4.85,0.556,0.006,0.049
"MC","L1",13,6,134.2,16.242,34.659,16.221,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",13,5,148.8,15.635,34.576,15.612,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",13,4,174.9,14.544,34.436,14.518,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",13,3,200,13.85,34.365,13.821,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",13,2,225.3,12.917,34.279,12.886,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",13,1,301,11.257,34.189,11.219,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",14,23,4,26.211,35.397,26.21,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",14,22,5.3,26.209,35.398,26.208,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",14,21,4.9,26.21,35.398,26.209,NA,NA,NA,NA,4.573,2.091,0.009,0.008
"MC","L1",14,20,25.3,26.147,35.393,26.141,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",14,19,25.4,26.146,35.393,26.14,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",14,18,25.8,26.142,35.392,26.136,NA,NA,NA,NA,4.405,2.154,0.011,0.01
"MC","L1",14,17,45,24.956,35.295,24.946,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",14,16,45.7,24.891,35.29,24.881,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",14,15,45.7,24.893,35.29,24.883,NA,NA,NA,NA,4.981,2.566,0.009,0.01
"MC","L1",14,14,74.8,19.888,35.032,19.874,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",14,13,74.7,19.894,35.033,19.88,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",14,12,74.7,19.896,35.033,19.882,NA,NA,NA,NA,5.35,2.098,0.019,0.014
"MC","L1",14,11,100.4,17.808,34.869,17.791,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",14,10,100.2,17.851,34.874,17.834,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",14,9,100,17.887,34.878,17.87,NA,NA,NA,NA,5.114,0.675,0.006,0.038
"MC","L1",14,8,107.7,17.286,34.809,17.268,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",14,7,108.3,17.252,34.805,17.234,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",14,6,108.5,17.243,34.804,17.225,NA,NA,NA,NA,3.887,0.421,0.002,0.027
"MC","L1",14,5,125,16.237,34.658,16.217,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",14,4,124.7,16.243,34.659,16.223,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",14,3,124.4,16.251,34.66,16.231,NA,NA,NA,NA,2.025,0.233,0,0.011
"MC","L1",14,2,150.1,15.73,34.588,15.707,NA,NA,NA,NA,1.914,0.096,0,0.005
"MC","L1",14,1,175.2,14.713,34.456,14.687,NA,NA,NA,NA,1.53,0.009,0,0.001
"MC","L1",15,14,15.6,26.153,35.393,26.15,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",15,13,14.9,26.161,35.395,26.158,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",15,12,15.2,26.158,35.394,26.155,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",15,11,14.4,26.161,35.395,26.158,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",15,10,15.2,26.158,35.394,26.155,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",15,9,15.1,26.16,35.395,26.157,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",15,8,15.1,26.16,35.395,26.157,2020.7,2329,8.054,NA,4.39,2.059,0.012,0.007
"MC","L1",15,7,102.7,17.644,34.851,17.627,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",15,6,102.5,17.647,34.852,17.63,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",15,5,103.2,17.635,34.85,17.618,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",15,4,103.1,17.639,34.851,17.622,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",15,3,103,17.642,34.851,17.625,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",15,2,102.6,17.645,34.851,17.628,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",15,1,102.2,17.65,34.852,17.633,NA,NA,NA,NA,4.948,0.587,0.003,0.038
"MC","L1",16,17,14.7,26.203,35.398,26.2,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",16,16,15,26.201,35.398,26.198,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",16,15,15.6,26.199,35.398,26.195,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",16,14,15.4,26.2,35.398,26.197,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",16,13,15.7,26.199,35.398,26.195,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",16,12,15.7,26.199,35.398,26.195,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",16,11,15.1,26.201,35.398,26.198,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",16,10,15.9,26.198,35.398,26.194,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",16,9,15.1,26.201,35.398,26.198,2020.3,2330,8.055,NA,4.296,1.838,0.008,0.008
"MC","L1",16,8,117.2,17.626,34.845,17.606,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",16,7,116.8,17.663,34.85,17.643,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",16,6,117,17.656,34.849,17.636,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",16,5,116.3,17.678,34.852,17.658,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",16,4,116,17.688,34.853,17.668,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",16,3,116,17.686,34.853,17.666,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",16,2,116.5,17.672,34.851,17.652,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L1",16,1,115.9,17.693,34.854,17.673,NA,NA,NA,NA,5.268,0.568,0.003,0.04
